loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,target,dti_squared,loan_to_income,installment_to_income,int_rate_times_term
10000.0,10000.0,9975.0,60.0,0.1099,217.38,1,8,10.0,0,118057.0,0,2015-04-01,0,6,18,25.4,1.0,2001-06-01,0.0,10.0,0.0,19926.0,28.0,27.0,0,0.0,0.0,10465.9,10439.74,10000.0,465.9,0.0,0.0,0.0,2015-09-01 00:00:00,9602.49,2015-09-01,0.0,1.0,0,0.0,0.0,250861.0,71100.0,0,645.16,0.084704128479222,0.0220955801385759,6.593999999999999
9450.0,9450.0,9450.0,36.0,0.1465,325.97,2,14,4.0,1,62000.0,2,2015-04-01,0,1,9,21.0,0.0,1990-11-01,1.0,22.0,0.0,12264.0,62.6,28.0,1,0.0,0.0,10074.22,10074.22,9450.0,624.22,0.0,0.0,0.0,2015-10-01 00:00:00,8724.2,2015-10-01,0.0,1.0,0,0.0,0.0,147598.0,19600.0,0,441.0,0.1524168965016693,0.0630899501620941,5.274
1000.0,1000.0,1000.0,36.0,0.1399,34.18,2,13,2.0,1,45000.0,0,2015-04-01,0,8,13,26.11,0.0,2003-10-01,1.0,10.0,0.0,15152.0,78.9,35.0,0,0.0,0.0,1061.39,1061.39,1000.0,61.39,0.0,0.0,0.0,2015-10-01 00:00:00,925.45,2016-01-01,0.0,1.0,0,0.0,0.0,65686.0,23500.0,0,681.7321,0.0222217284060354,0.0091144641230194,5.0364
20000.0,20000.0,20000.0,60.0,0.0789,404.48,0,4,5.0,1,85808.0,2,2015-04-01,0,2,38,19.44,0.0,2005-10-01,1.0,20.0,0.0,10343.0,38.0,37.0,1,0.0,0.0,20865.59,20865.59,20000.0,865.59,0.0,0.0,0.0,2015-11-01 00:00:00,18851.96,2015-11-01,0.0,1.0,0,0.0,0.0,199923.0,23500.0,0,377.9136,0.2330757845913598,0.0565646960109079,4.734
35000.0,35000.0,35000.0,60.0,0.1884,904.85,4,21,10.0,0,135000.0,2,2015-04-01,0,2,4,17.29,0.0,1991-11-01,0.0,15.0,6.0,14514.0,74.4,21.0,0,0.0,0.0,37566.43,37566.43,35000.0,2566.43,0.0,0.0,0.0,2015-08-01 00:00:00,34888.51,2015-09-01,0.0,1.0,0,0.0,0.0,241872.0,19500.0,0,298.9441,0.2592573388345272,0.080430515329516,11.304
8975.0,8975.0,8975.0,36.0,0.1399,306.71,2,13,3.0,1,66000.0,0,2015-04-01,0,3,4,14.96,0.0,1996-10-01,3.0,11.0,1.0,2314.0,18.0,19.0,1,8152.45,8152.45,1212.89,1212.89,822.55,390.34,0.0,0.0,0.0,2015-08-01 00:00:00,306.71,2016-01-01,0.0,1.0,0,0.0,0.0,32790.0,12850.0,1,223.80160000000004,0.1359827881395736,0.0557646096271268,5.0364
16200.0,16200.0,16200.0,60.0,0.1951999999999999,424.89,4,22,0.0,0,36858.48,2,2015-04-01,0,2,10,12.99,0.0,1996-10-01,2.0,5.0,0.0,4291.0,55.0,14.0,1,0.0,0.0,17953.96,17953.96,16200.0,1753.96,0.0,0.0,0.0,2015-11-01 00:00:00,15847.08,2015-11-01,0.0,1.0,0,0.0,0.0,12708.0,7800.0,0,168.7401,0.4395070142063859,0.1383275076045565,11.712
16000.0,16000.0,16000.0,36.0,0.0999,516.2,1,7,7.0,0,93000.0,0,2015-04-01,0,2,1,11.75,0.0,2005-02-01,0.0,8.0,0.0,16731.0,57.5,21.0,1,0.0,0.0,16973.07,16973.07,16000.0,973.07,0.0,0.0,0.0,2015-12-01 00:00:00,13368.55,2016-01-01,0.0,1.0,0,0.0,0.0,169107.0,29100.0,0,138.0625,0.1720411608477328,0.0666057354221997,3.5964
5000.0,5000.0,5000.0,36.0,0.0999,161.32,1,7,9.0,0,50000.0,2,2015-04-01,0,2,11,32.28,1.0,2000-08-01,0.0,17.0,0.0,27104.0,76.1,27.0,1,0.0,0.0,5231.86,5231.86,5000.0,231.86,0.0,0.0,0.0,2015-10-01 00:00:00,4428.04,2015-10-01,0.0,1.0,0,0.0,0.0,238541.0,35600.0,0,1041.9984000000002,0.0999980000399992,0.0387160256794864,3.5964
7850.0,7850.0,7850.0,36.0,0.1333,265.75,2,12,10.0,0,141000.0,1,2015-04-01,0,8,3,5.08,0.0,1991-03-01,1.0,4.0,2.0,4016.0,59.1,15.0,0,0.0,0.0,2120.19,2120.19,1485.18,635.01,0.0,0.0,0.0,2015-12-01 00:00:00,6698.92,2016-01-01,0.0,1.0,0,0.0,0.0,158050.0,23500.0,0,25.8064,0.0556733640186949,0.0226168608733271,4.7988
8000.0,8000.0,8000.0,36.0,0.0639,244.8,0,1,5.0,0,100000.0,0,2015-04-01,0,1,5,7.8,0.0,1996-09-01,0.0,9.0,0.0,9140.0,40.6,14.0,1,0.0,0.0,8290.21,8290.21,8000.0,290.21,0.0,0.0,0.0,2015-12-01 00:00:00,6824.25,2015-12-01,0.0,1.0,0,0.0,0.0,221704.0,23500.0,0,60.84,0.0799992000079999,0.0293757062429375,2.3004
16550.0,16550.0,16550.0,60.0,0.1884,427.87,4,21,0.5,2,41600.0,2,2015-04-01,0,2,29,3.72,0.0,2000-12-01,0.0,8.0,0.0,4997.0,59.5,13.0,1,0.0,0.0,17886.23,17886.23,16550.0,1336.23,0.0,0.0,0.0,2015-09-01 00:00:00,16209.39,2016-01-01,0.0,1.0,0,0.0,0.0,4997.0,8400.0,0,13.838400000000002,0.3978269753130934,0.1234210716088555,11.304
6000.0,6000.0,6000.0,36.0,0.1229,200.12,2,10,0.0,2,70000.0,1,2015-04-01,0,2,29,10.22,0.0,2010-06-01,0.0,9.0,0.0,3984.0,39.1,12.0,0,0.0,0.0,6341.33,6341.33,6000.0,341.33,0.0,0.0,0.0,2015-10-01 00:00:00,5528.56,2015-10-01,0.0,1.0,0,0.0,0.0,30158.0,10200.0,0,104.4484,0.0857130612419822,0.0343057956314909,4.4244
28000.0,28000.0,28000.0,36.0,0.0789,876.0,0,4,5.0,1,300000.0,1,2015-04-01,0,2,4,5.34,0.0,2000-06-01,0.0,19.0,0.0,19206.0,27.0,43.0,1,0.0,0.0,29306.19,29306.19,28000.0,1306.19,0.0,0.0,0.0,2015-11-01 00:00:00,24062.46,2015-12-01,0.0,1.0,0,0.0,0.0,1103481.0,71100.0,0,28.5156,0.0933330222232592,0.0350398832003893,2.8404
6000.0,6000.0,6000.0,36.0,0.0999,193.58,1,7,2.0,0,81000.0,1,2015-04-01,0,2,35,5.63,2.0,2004-04-01,1.0,5.0,2.0,2623.0,33.2,25.0,0,0.0,0.0,6222.01989452,6222.02,6000.0,222.02,0.0,0.0,0.0,2015-08-01 00:00:00,5647.94,2016-01-01,0.0,1.0,0,0.0,0.0,12043.0,7900.0,0,31.6969,0.0740731595906223,0.0286781644671053,3.5964
2400.0,2400.0,2400.0,36.0,0.1757,86.25,3,18,0.5,2,30720.0,1,2015-04-01,0,2,39,21.33,0.0,2007-12-01,2.0,4.0,0.0,787.0,98.4,21.0,0,0.0,0.0,428.91,428.91,263.14,165.77,0.0,0.0,0.0,2015-09-01 00:00:00,86.25,2016-01-01,0.0,1.0,0,0.0,0.0,21162.0,800.0,1,454.9688999999999,0.0781224569512711,0.0336903095602356,6.3252
2500.0,2500.0,2500.0,36.0,0.1333,84.64,2,12,9.0,0,65000.0,2,2015-04-01,0,2,3,28.21,0.0,2003-03-01,2.0,15.0,1.0,4580.0,37.5,26.0,0,0.0,0.0,2593.23,2593.23,2500.0,93.23,0.0,0.0,0.0,2015-07-01 00:00:00,2427.65,2016-01-01,0.0,1.0,0,0.0,1367.0,264595.0,12200.0,0,795.8041000000001,0.0384609467546653,0.0156256057599113,4.7988
15000.0,15000.0,15000.0,36.0,0.0818,471.3,1,5,10.0,0,68000.0,0,2015-04-01,0,2,21,12.3,1.0,1986-02-01,0.0,14.0,0.0,19791.0,34.5,27.0,1,0.0,0.0,15585.98,15585.98,15000.0,585.98,0.0,0.0,0.0,2015-10-01 00:00:00,13236.3,2015-10-01,0.0,1.0,0,0.0,0.0,175101.0,57400.0,0,151.29000000000002,0.2205849913971853,0.0831693651563947,2.9448
7200.0,7200.0,7200.0,36.0,0.1268999999999999,241.53,2,11,0.0,2,43152.0,2,2015-04-01,0,2,4,29.32,0.0,2002-01-01,2.0,14.0,0.0,4542.0,19.7,33.0,0,0.0,0.0,7766.24,7766.24,7200.0,566.24,0.0,0.0,0.0,2016-01-01 00:00:00,6070.46,2016-01-01,0.0,1.0,0,0.0,185.0,43287.0,23500.0,0,859.6624,0.1668481913192593,0.0671647394155678,4.5684
18000.0,18000.0,18000.0,60.0,0.1699,447.25,3,17,3.0,2,67000.0,1,2015-05-01,0,2,43,14.1,0.0,2006-08-01,1.0,12.0,0.0,4712.0,77.2,31.0,1,0.0,0.0,18739.28,18739.28,18000.0,739.28,0.0,0.0,0.0,2015-08-01 00:00:00,17859.02,2015-12-01,0.0,1.0,0,0.0,0.0,61682.0,23500.0,0,198.81,0.2686527066760197,0.0801032820405665,10.194
16000.0,16000.0,16000.0,60.0,0.1757,402.57,3,18,10.0,1,50000.0,0,2015-04-01,0,2,18,23.45,0.0,2002-02-01,1.0,14.0,0.0,14532.0,89.7,21.0,1,0.0,0.0,16891.4,16891.4,16000.0,891.4,0.0,0.0,0.0,2015-07-01 00:00:00,16101.88,2015-12-01,0.0,1.0,0,0.0,0.0,150300.0,16200.0,0,549.9024999999999,0.3199936001279974,0.0966148677026459,10.542
24000.0,24000.0,24000.0,36.0,0.1399,820.15,2,13,10.0,1,75000.0,1,2015-04-01,0,2,9,20.1,0.0,2005-01-01,1.0,14.0,0.0,18893.0,40.7,31.0,0,0.0,0.0,25577.64,25577.64,24000.0,1577.64,0.0,0.0,0.0,2015-11-01 00:00:00,21514.2,2016-01-01,0.0,1.0,0,0.0,0.0,131517.0,23500.0,0,404.0100000000001,0.3199957333902214,0.131222250369995,5.0364
4200.0,4200.0,4200.0,36.0,0.1825,152.37,4,20,10.0,2,48172.8,2,2015-04-01,0,7,4,15.02,0.0,1996-05-01,3.0,11.0,1.0,1780.0,14.1,30.0,0,0.0,0.0,4545.11,4545.11,4200.0,345.11,0.0,0.0,0.0,2015-10-01 00:00:00,3939.89,2015-10-01,0.0,1.0,0,0.0,0.0,22964.0,23500.0,0,225.6004,0.0871843201076103,0.0379550710137045,6.57
7000.0,7000.0,7000.0,36.0,0.0692,215.89,0,3,10.0,0,28000.0,0,2015-04-01,0,2,35,1.61,0.0,1995-12-01,0.0,6.0,0.0,5677.0,18.4,17.0,1,0.0,0.0,7218.45,7218.45,7000.0,218.45,0.0,0.0,0.0,2015-10-01 00:00:00,6344.13,2015-10-01,0.0,1.0,0,0.0,0.0,167502.0,30800.0,0,2.5921000000000003,0.2499910717474376,0.0925209813935216,2.4912
14000.0,14000.0,14000.0,60.0,0.1465,330.5,2,14,10.0,0,84000.0,0,2015-04-01,0,1,42,25.04,0.0,2005-03-01,1.0,15.0,0.0,15183.0,68.4,35.0,1,0.0,0.0,15391.74,15391.74,14000.0,1391.74,0.0,0.0,0.0,2015-12-01 00:00:00,13101.03,2016-01-01,0.0,1.0,0,0.0,0.0,237847.0,22200.0,0,627.0015999999999,0.1666646825633028,0.047213723646147,8.79
6000.0,6000.0,6000.0,36.0,0.0917,191.28,1,6,10.0,2,83452.0,0,2015-04-01,0,8,4,14.87,2.0,1998-03-01,0.0,11.0,0.0,32925.0,81.9,24.0,0,0.0,0.0,6122.43,6122.43,6000.0,122.43,0.0,0.0,0.0,2015-06-01 00:00:00,5934.21,2016-01-01,0.0,1.0,0,0.0,0.0,39658.0,40200.0,0,221.1169,0.0718967562580134,0.0275048230740656,3.3012
10300.0,10300.0,10300.0,36.0,0.1655,364.93,3,16,10.0,1,40000.0,1,2015-04-01,0,2,10,16.59,2.0,2006-08-01,1.0,8.0,0.0,2132.0,21.8,28.0,0,0.0,0.0,11136.81,11136.81,10300.0,836.81,0.0,0.0,0.0,2015-10-01 00:00:00,9383.19,2015-10-01,0.0,1.0,0,0.0,220.0,88609.0,9800.0,0,275.2281,0.2574935626609335,0.1094762630934226,5.958
9550.0,9550.0,9550.0,36.0,0.245,377.19,5,27,4.0,2,30000.0,1,2015-04-01,0,8,4,29.82,0.0,2008-08-01,1.0,7.0,0.0,7836.0,49.6,9.0,1,0.0,0.0,10171.14,10171.14,9550.0,621.14,0.0,0.0,0.0,2015-08-01 00:00:00,9442.76,2016-01-01,0.0,1.0,0,0.0,0.0,36024.0,23500.0,0,889.2324,0.3183227225759141,0.1508709709676344,8.82
1000.0,1000.0,1000.0,36.0,0.1099,32.74,1,8,3.0,0,51000.0,0,2015-04-01,0,8,16,1.76,0.0,1997-06-01,0.0,8.0,0.0,223.0,0.8,26.0,0,0.0,0.0,1053.59,1053.59,1000.0,53.59,0.0,0.0,0.0,2015-10-01 00:00:00,891.11,2016-01-01,0.0,1.0,0,0.0,0.0,71406.0,28800.0,0,3.0976,0.0196074586772808,0.00770337836513,3.9564
24000.0,24000.0,24000.0,60.0,0.1333,550.14,2,12,10.0,0,85000.0,1,2015-04-01,0,2,29,22.07,0.0,1995-10-01,0.0,17.0,0.0,17120.0,64.6,42.0,0,0.0,0.0,24071.1,24071.1,24000.0,71.1,0.0,0.0,0.0,2015-05-01 00:00:00,24088.87,2016-01-01,0.0,1.0,0,0.0,0.0,207491.0,26500.0,0,487.0849,0.2823496194162421,0.0776659098128257,7.998
10000.0,10000.0,10000.0,36.0,0.0917,318.79,1,6,5.0,0,82000.0,0,2015-04-01,0,2,4,16.98,0.0,2006-08-01,0.0,9.0,0.0,33063.0,58.0,18.0,1,0.0,0.0,10005.1,10005.1,10000.0,5.1,0.0,0.0,0.0,2015-05-01 00:00:00,10010.19,2015-04-01,0.0,1.0,0,0.0,0.0,306152.0,57000.0,0,288.3204,0.1219497323203375,0.0466516261996804,3.3012
15000.0,15000.0,15000.0,36.0,0.0789,469.29,0,4,4.0,0,100000.0,0,2015-04-01,0,1,22,19.34,0.0,2002-10-01,0.0,11.0,1.0,9194.0,47.9,38.0,1,0.0,0.0,15659.13,15659.13,15000.0,659.13,0.0,0.0,0.0,2015-11-01 00:00:00,12849.97,2015-11-01,0.0,1.0,0,0.0,146.0,184653.0,19200.0,0,374.0356,0.1499985000149998,0.0563142368576314,2.8404
24000.0,24000.0,24000.0,36.0,0.0789,750.86,0,4,9.0,2,80000.0,2,2015-04-01,0,2,4,17.43,0.0,1996-05-01,0.0,12.0,0.0,16615.0,43.5,33.0,1,0.0,0.0,24937.78,24937.78,24000.0,937.78,0.0,0.0,0.0,2015-11-01 00:00:00,21194.0,2016-01-01,0.0,1.0,0,0.0,0.0,39341.0,38200.0,0,303.8049,0.2999962500468744,0.112627592155098,2.8404
24000.0,24000.0,24000.0,60.0,0.1099,521.7,1,8,0.5,0,140000.0,1,2015-04-01,0,2,4,17.03,0.0,1987-01-01,1.0,11.0,0.0,52698.0,69.2,24.0,1,0.0,0.0,24945.2,24945.2,24000.0,945.2,0.0,0.0,0.0,2015-08-01 00:00:00,23394.76,2015-12-01,0.0,1.0,0,0.0,78.0,549142.0,93900.0,0,290.02090000000004,0.1714273469475218,0.044716823451261,6.593999999999999
16000.0,16000.0,16000.0,36.0,0.1229,533.65,2,10,5.0,1,64320.0,1,2015-04-01,0,2,12,15.24,0.0,2000-10-01,2.0,9.0,2.0,7293.0,13.4,25.0,0,0.0,0.0,17159.92,17159.92,16000.0,1159.92,0.0,0.0,0.0,2015-11-01 00:00:00,13968.94,2016-01-01,0.0,1.0,0,0.0,303.0,99039.0,54300.0,0,232.2576,0.2487523514870726,0.0995600192783072,4.4244
3175.0,3175.0,3175.0,36.0,0.1825,115.19,4,20,6.0,0,58000.0,0,2015-04-01,0,2,18,6.93,4.0,1999-10-01,0.0,8.0,2.0,3496.0,42.8,16.0,0,0.0,0.0,3175.0,3175.0,3175.0,0.0,0.0,0.0,0.0,2015-04-01 00:00:00,3181.44,2015-04-01,0.0,1.0,0,0.0,0.0,166224.0,7500.0,0,48.0249,0.0547404355097325,0.0238320028965017,6.57
15400.0,15400.0,15400.0,36.0,0.1465,531.22,2,14,0.5,2,42800.0,0,2015-04-01,0,2,11,11.66,0.0,1999-11-01,0.0,5.0,0.0,4466.0,15.6,13.0,0,0.0,0.0,16590.38,16590.38,15400.0,1190.38,0.0,0.0,0.0,2015-10-01 00:00:00,13959.35,2015-11-01,0.0,1.0,0,0.0,0.0,9468.0,23500.0,0,135.9556,0.3598046774608069,0.148936707086283,5.274
5000.0,5000.0,5000.0,36.0,0.0789,156.43,0,4,10.0,0,104000.0,0,2015-05-01,0,2,21,13.63,3.0,1995-03-01,0.0,10.0,1.0,11455.0,47.5,20.0,1,0.0,0.0,5190.89,5190.89,5000.0,190.89,0.0,0.0,0.0,2015-12-01 00:00:00,2254.5,2016-01-01,0.0,1.0,0,0.0,0.0,147119.0,24100.0,0,185.7769,0.0480764608032615,0.01804944183229,2.8404
2500.0,2500.0,2500.0,36.0,0.1333,84.64,2,12,10.0,0,26000.0,1,2015-04-01,0,2,19,17.27,1.0,2001-03-01,1.0,8.0,0.0,8675.0,55.6,19.0,0,0.0,0.0,2574.27,2574.27,2500.0,74.27,0.0,0.0,0.0,2015-06-01 00:00:00,2491.48,2015-07-01,0.0,1.0,0,0.0,50.0,67769.0,15600.0,0,298.2529,0.096150148071228,0.0390631129571939,4.7988
1925.0,1925.0,1925.0,36.0,0.1153,63.51,1,9,7.0,1,40000.0,2,2015-04-01,0,8,42,3.51,0.0,2003-01-01,0.0,6.0,0.0,962.0,3.6,45.0,1,0.0,0.0,1987.15,1987.15,1925.0,62.15,0.0,0.0,0.0,2015-11-01 00:00:00,190.12,2015-11-01,0.0,1.0,0,0.0,0.0,1495.0,37000.0,0,12.320099999999998,0.0481237969050773,0.0190525236869078,4.1508
3000.0,3000.0,3000.0,36.0,0.1333,101.56,2,12,8.0,2,48500.0,0,2015-04-01,0,2,38,13.71,0.0,2005-04-01,2.0,10.0,0.0,3334.0,68.0,16.0,1,0.0,0.0,3126.5,3126.5,3000.0,126.5,0.0,0.0,0.0,2015-08-01 00:00:00,2925.6,2015-08-01,0.0,1.0,0,0.0,0.0,6890.0,23500.0,0,187.96410000000003,0.0618543947547473,0.0251277293251685,4.7988
3825.0,3825.0,3825.0,36.0,0.258,153.71,6,30,9.0,0,32000.0,0,2015-04-01,0,8,39,33.31,0.0,2005-09-01,2.0,15.0,0.0,6000.0,81.1,30.0,0,0.0,0.0,3879.83,3879.83,3825.0,54.83,0.0,0.0,0.0,2015-05-01 00:00:00,3885.31,2015-05-01,0.0,1.0,0,0.0,0.0,209884.0,7400.0,0,1109.5561000000002,0.1195275147651635,0.057639448767226,9.288
24000.0,24000.0,24000.0,36.0,0.1153,791.77,1,9,10.0,1,105000.0,1,2015-04-01,0,8,31,26.82,0.0,2002-04-01,2.0,16.0,0.0,29167.0,65.0,33.0,1,0.0,0.0,24372.88,24372.88,24000.0,372.88,0.0,0.0,0.0,2015-05-01 00:00:00,24388.25,2015-06-01,0.0,1.0,0,0.0,0.0,265657.0,44863.0,0,719.3124,0.2285692517214121,0.0904871382177312,4.1508
15000.0,15000.0,15000.0,36.0,0.1268999999999999,503.18,2,11,9.0,0,107000.0,0,2015-04-01,0,2,40,19.41,0.0,2007-03-01,0.0,20.0,0.0,33841.0,78.7,29.0,0,0.0,0.0,15079.31,15079.31,15000.0,79.31,0.0,0.0,0.0,2015-05-01 00:00:00,15089.89,2015-04-01,0.0,1.0,0,0.0,0.0,239728.0,43000.0,0,376.7481,0.1401856057420024,0.0564308744778086,4.5684
15000.0,15000.0,15000.0,36.0,0.1561,524.48,3,15,10.0,1,62000.0,1,2015-04-01,0,2,22,6.67,3.0,1999-10-01,4.0,7.0,0.0,1997.0,43.4,46.0,1,0.0,0.0,15711.21,15711.21,15000.0,711.21,0.0,0.0,0.0,2015-07-01 00:00:00,14675.26,2016-01-01,0.0,1.0,0,0.0,0.0,14663.0,4600.0,0,44.4889,0.2419315817486814,0.1015106207964387,5.619599999999999
19500.0,19500.0,19500.0,60.0,0.2167,534.92,4,24,10.0,1,67000.0,0,2015-04-01,0,2,10,7.06,1.0,1996-12-01,2.0,12.0,0.0,3586.0,15.9,39.0,1,0.0,0.0,22336.32,22336.32,19500.0,2836.32,0.0,0.0,0.0,2016-01-01 00:00:00,18638.83,2016-01-01,0.0,1.0,0,0.0,1555.0,223434.0,22600.0,0,49.8436,0.2910404322323547,0.0958051372367576,13.002
10000.0,10000.0,10000.0,60.0,0.1951999999999999,262.28,4,22,5.0,1,58000.0,2,2015-04-01,0,8,13,20.79,0.0,1999-02-01,1.0,9.0,0.0,2663.0,8.6,23.0,1,0.0,0.0,10491.54,10491.54,10000.0,491.54,0.0,0.0,0.0,2015-07-01 00:00:00,9977.82,2016-01-01,0.0,1.0,0,0.0,0.0,49988.0,30900.0,0,432.2241,0.1724108205030947,0.054263892001862,11.712
14000.0,14000.0,14000.0,60.0,0.1399,325.69,2,13,0.5,2,102500.0,1,2015-04-01,0,8,29,11.35,0.0,2005-12-01,0.0,5.0,0.0,26057.0,109.5,13.0,0,0.0,0.0,15283.74,15283.74,14000.0,1283.74,0.0,0.0,0.0,2015-12-01 00:00:00,13025.67,2015-12-01,0.0,1.0,0,0.0,0.0,39837.0,23800.0,0,128.8225,0.1365840333265041,0.0381291889835221,8.394
30000.0,30000.0,30000.0,60.0,0.1825,765.89,4,20,8.0,0,120000.0,2,2015-04-01,0,2,16,23.08,0.0,1994-02-01,0.0,22.0,0.0,10736.0,52.9,40.0,1,0.0,0.0,30670.28,30670.28,30000.0,670.28,0.0,0.0,0.0,2015-06-01 00:00:00,30700.7,2016-01-01,0.0,1.0,0,0.0,0.0,90147.0,20300.0,0,532.6863999999999,0.2499979166840276,0.0765883617636519,10.95
5000.0,5000.0,5000.0,36.0,0.1699,178.24,3,17,3.0,2,21000.0,1,2015-04-01,0,8,30,17.54,0.0,2006-07-01,1.0,9.0,0.0,2060.0,11.7,15.0,0,0.0,0.0,530.0,530.0,326.93,203.07,0.0,0.0,0.0,2015-07-01 00:00:00,178.24,2016-01-01,0.0,1.0,0,0.0,1322.0,8889.0,17600.0,1,307.6516,0.2380839007666301,0.101846578734346,6.1164
18000.0,18000.0,17900.0,36.0,0.0917,573.83,1,6,2.0,0,290000.0,1,2015-04-01,0,2,33,9.63,3.0,1985-05-01,0.0,10.0,0.0,212766.0,36.8,34.0,0,0.0,0.0,19047.85,18942.03,18000.0,1047.85,0.0,0.0,0.0,2015-12-01 00:00:00,15040.21,2016-01-01,0.0,1.0,0,0.0,0.0,517183.0,23500.0,0,92.73690000000002,0.0620687514870638,0.0237446077772145,3.3012
28000.0,28000.0,28000.0,60.0,0.2299,789.18,5,25,10.0,0,120000.0,1,2015-04-01,0,2,10,17.66,0.0,1997-03-01,1.0,8.0,0.0,49518.0,76.8,14.0,1,0.0,0.0,28297.54,28297.54,28000.0,297.54,0.0,0.0,0.0,2015-05-01 00:00:00,1769.06,2015-05-01,0.0,1.0,0,0.0,0.0,216686.0,64500.0,0,311.8756,0.2333313889050924,0.0789173423554803,13.794
16850.0,16850.0,16850.0,36.0,0.1561,589.16,3,15,5.0,2,47000.0,1,2015-04-01,0,2,38,18.69,0.0,2003-09-01,0.0,5.0,0.0,18636.0,100.2,13.0,0,0.0,0.0,17450.53,17450.53,16850.0,600.53,0.0,0.0,0.0,2015-07-01 00:00:00,16875.98,2015-07-01,0.0,1.0,0,0.0,0.0,23622.0,18600.0,0,349.31610000000006,0.3585030105742431,0.1504206293483117,5.619599999999999
4875.0,4875.0,4875.0,36.0,0.1699,173.79,3,17,10.0,0,46000.0,1,2015-04-01,0,8,13,25.38,2.0,1997-06-01,0.0,16.0,0.0,10197.0,36.0,32.0,0,0.0,0.0,4921.02,4921.02,4875.0,46.02,0.0,0.0,0.0,2015-05-01 00:00:00,4925.62,2015-05-01,1.0,1.0,0,0.0,0.0,93096.0,28300.0,0,644.1443999999999,0.105975957044412,0.045335536183996,6.1164
5000.0,5000.0,5000.0,36.0,0.1699,178.24,3,17,0.0,2,18700.0,2,2015-04-01,0,2,38,30.68,0.0,1991-10-01,0.0,9.0,0.0,3163.0,28.5,19.0,0,0.0,0.0,5255.03,5255.03,5000.0,255.03,0.0,0.0,0.0,2015-08-01 00:00:00,4884.4,2015-08-01,0.0,1.0,0,0.0,856.0,19602.0,23500.0,0,941.2624,0.2673653815303994,0.1143724934495481,6.1164
11725.0,11725.0,11725.0,36.0,0.1825,425.36,4,20,0.5,1,32500.0,1,2015-05-01,0,2,38,6.54,0.0,2000-11-01,2.0,12.0,0.0,4877.0,41.7,17.0,0,0.0,0.0,11879.86,11879.86,11725.0,154.86,0.0,0.0,0.0,2015-07-01 00:00:00,12.21,2015-07-01,0.0,1.0,0,0.0,0.0,4877.0,23500.0,0,42.7716,0.3607581305190609,0.1570511676563798,6.57
10000.0,10000.0,10000.0,36.0,0.1655,354.3,3,16,4.0,0,51000.0,2,2015-04-01,0,4,38,19.88,0.0,1994-09-01,1.0,18.0,1.0,2587.0,8.5,44.0,0,0.0,0.0,10009.2,10009.2,10000.0,9.2,0.0,0.0,0.0,2015-05-01 00:00:00,10018.39,2015-04-01,0.0,1.0,0,0.0,0.0,48012.0,23500.0,0,395.2144,0.1960745867728083,0.0833630713123272,5.958
17000.0,17000.0,17000.0,60.0,0.2048999999999999,455.05,4,23,10.0,2,92000.0,2,2015-04-01,0,2,34,21.18,0.0,1991-08-01,0.0,15.0,0.0,9254.0,38.9,29.0,1,0.0,0.0,18021.39,18021.39,17000.0,1021.39,0.0,0.0,0.0,2015-07-01 00:00:00,17130.64,2016-01-01,0.0,1.0,0,0.0,0.0,60290.0,23800.0,0,448.5924,0.1847806002108672,0.0593537026771448,12.294
9600.0,9600.0,9600.0,36.0,0.0639,293.76,0,1,2.0,2,35000.0,0,2015-05-01,0,2,29,11.52,0.0,2003-09-01,0.0,34.0,0.0,1290.0,3.8,40.0,1,0.0,0.0,9986.64,9986.64,9600.0,386.64,0.0,0.0,0.0,2015-12-01 00:00:00,8207.05,2016-01-01,0.0,1.0,0,0.0,0.0,154048.0,23500.0,0,132.7104,0.2742778777749207,0.1007148367189508,2.3004
21000.0,21000.0,21000.0,60.0,0.1825,536.13,4,20,10.0,0,106000.0,2,2015-04-01,0,2,11,24.34,0.0,1997-11-01,0.0,11.0,0.0,44936.0,75.8,29.0,0,0.0,0.0,22571.23,22571.23,21000.0,1571.23,0.0,0.0,0.0,2015-09-01 00:00:00,20469.29,2015-12-01,0.0,1.0,0,0.0,0.0,342500.0,59300.0,0,592.4356,0.1981113385722776,0.0606933896850029,10.95
2800.0,2800.0,2800.0,36.0,0.1699,99.82,3,17,0.5,2,50000.0,0,2015-04-01,0,5,26,2.45,0.0,2011-09-01,1.0,7.0,0.0,1703.0,20.8,8.0,1,0.0,0.0,2843.33,2843.33,2800.0,43.33,0.0,0.0,0.0,2015-06-01 00:00:00,1445.97,2016-01-01,0.0,1.0,0,0.0,747.0,1703.0,23500.0,0,6.002500000000001,0.0559988800223995,0.0239563208735825,6.1164
